# Real Antarctic bedrock transect for Part 9 (subglacial cavity benchmark).
# Source: BEDMAP1 standardised airborne-radar data points, British Antarctic Survey / SCAR Bedmap.
#   Fretwell et al.; NERC EDS UK Polar Data Centre. DOI:10.5285/f64815ec-4077-4432-9f55-0ce230f46029
#   License: CC-BY-4.0 (https://creativecommons.org/licenses/by/4.0/)
#   File: BEDMAP1_1966-2000_AIR_BM1.csv, contiguous flight segment rows 1074814:1078843.
# Single coherent flight line: 4029 points, 220.4 km along-track, 1757 m bed relief.
# Columns: along-track distance (m), bedrock_altitude (m, WGS84), longitude, latitude.
along_track_m,bedrock_altitude_m,longitude_deg,latitude_deg
204026.8,-708.0,-73.2593,-78.1768
204104.6,-708.0,-73.2616,-78.1763
204104.6,-708.0,-73.2616,-78.1763
204178.5,-708.0,-73.2638,-78.1758
204178.5,-708.0,-73.2638,-78.1758
204252.5,-707.0,-73.2661,-78.1753
204252.5,-707.0,-73.2661,-78.1753
204330.0,-706.0,-73.2685,-78.1748
204330.0,-706.0,-73.2685,-78.1748
204481.2,-704.0,-73.2731,-78.1738
204481.2,-704.0,-73.2731,-78.1738
204558.1,-704.0,-73.2755,-78.1734
204558.1,-704.0,-73.2755,-78.1734
204635.9,-701.0,-73.2779,-78.1728
204635.9,-701.0,-73.2779,-78.1728
204712.8,-702.0,-73.2803,-78.1724
204805.3,-705.0,-73.2831,-78.1718
204882.3,-702.0,-73.2855,-78.1713
204882.3,-702.0,-73.2855,-78.1713
204959.9,-702.0,-73.2879,-78.1708
205037.7,-703.0,-73.2904,-78.1703
205037.7,-703.0,-73.2904,-78.1703
205115.0,-703.0,-73.2928,-78.1698
205189.4,-704.0,-73.2952,-78.1694
205266.2,-704.0,-73.2977,-78.1689
205266.2,-704.0,-73.2977,-78.1689
205343.2,-702.0,-73.3001,-78.1684
205343.2,-702.0,-73.3001,-78.1684
205420.4,-701.0,-73.3026,-78.168
205420.4,-701.0,-73.3026,-78.168
205448.9,-701.0,-73.3035,-78.1678
205498.1,-701.0,-73.3051,-78.1675
205498.1,-701.0,-73.3051,-78.1675
205588.0,-701.0,-73.308,-78.1669
205588.0,-701.0,-73.308,-78.1669
205664.5,-702.0,-73.3105,-78.1665
205664.5,-702.0,-73.3105,-78.1665
205741.5,-702.0,-73.313,-78.166
205816.2,-702.0,-73.3154,-78.1655
205816.2,-702.0,-73.3154,-78.1655
205894.1,-703.0,-73.3179,-78.165
205971.5,-700.0,-73.3204,-78.1646
205971.5,-700.0,-73.3204,-78.1646
206048.2,-697.0,-73.3229,-78.1641
206048.2,-697.0,-73.3229,-78.1641
206126.7,-698.0,-73.3254,-78.1636
206154.0,-698.0,-73.3263,-78.1635
206203.8,-698.0,-73.3279,-78.1632
206284.4,-695.0,-73.3306,-78.1627
206284.4,-695.0,-73.3306,-78.1627
206368.3,-695.0,-73.3333,-78.1622
206368.3,-695.0,-73.3333,-78.1622
206451.7,-696.0,-73.3361,-78.1617
206451.7,-696.0,-73.3361,-78.1617
206532.7,-695.0,-73.3388,-78.1612
206532.7,-695.0,-73.3388,-78.1612
206615.8,-695.0,-73.3415,-78.1607
206615.8,-695.0,-73.3415,-78.1607
206698.9,-695.0,-73.3442,-78.1602
206698.9,-695.0,-73.3442,-78.1602
206785.0,-691.0,-73.3471,-78.1597
206870.9,-690.0,-73.3499,-78.1592
206870.9,-690.0,-73.3499,-78.1592
206957.6,-693.0,-73.3528,-78.1587
206987.9,-693.0,-73.3538,-78.1585
207043.3,-693.0,-73.3556,-78.1582
207128.9,-692.0,-73.3584,-78.1577
207128.9,-692.0,-73.3584,-78.1577
207214.7,-692.0,-73.3612,-78.1572
207245.2,-692.0,-73.3622,-78.157
207300.5,-692.0,-73.364,-78.1567
207385.5,-692.0,-73.3668,-78.1562
207385.5,-692.0,-73.3668,-78.1562
207472.2,-693.0,-73.3697,-78.1556
207472.2,-693.0,-73.3697,-78.1556
207557.5,-690.0,-73.3725,-78.1552
207557.5,-690.0,-73.3725,-78.1552
207640.2,-690.0,-73.3752,-78.1547
207640.2,-690.0,-73.3752,-78.1547
207726.4,-691.0,-73.3781,-78.1542
207726.4,-691.0,-73.3781,-78.1542
207812.5,-689.0,-73.3809,-78.1536
207812.5,-689.0,-73.3809,-78.1536
207898.4,-692.0,-73.3838,-78.1531
207982.8,-694.0,-73.3866,-78.1526
207982.8,-694.0,-73.3866,-78.1526
208066.6,-694.0,-73.3893,-78.1522
208154.5,-694.0,-73.3922,-78.1516
208154.5,-694.0,-73.3922,-78.1516
208238.2,-694.0,-73.395,-78.1511
208325.6,-697.0,-73.3979,-78.1506
208412.9,-702.0,-73.4008,-78.1501
208412.9,-702.0,-73.4008,-78.1501
208499.4,-702.0,-73.4036,-78.1496
208585.9,-708.0,-73.4065,-78.1491
208585.9,-708.0,-73.4065,-78.1491
208672.3,-710.0,-73.4093,-78.1486
208672.3,-710.0,-73.4093,-78.1486
208754.7,-710.0,-73.4121,-78.1481
208754.7,-710.0,-73.4121,-78.1481
208856.2,-709.0,-73.4154,-78.1475
208856.2,-709.0,-73.4154,-78.1475
208941.1,-709.0,-73.4183,-78.147
208941.1,-709.0,-73.4183,-78.147
209017.9,-710.0,-73.4208,-78.1466
209017.9,-710.0,-73.4208,-78.1466
209104.4,-711.0,-73.4237,-78.146
209189.8,-709.0,-73.4265,-78.1455
209189.8,-709.0,-73.4265,-78.1455
209276.5,-708.0,-73.4294,-78.145
209360.1,-707.0,-73.4321,-78.1445
209447.4,-708.0,-73.4348,-78.144
209447.4,-708.0,-73.4348,-78.144
209549.4,-705.0,-73.438,-78.1433
209636.7,-704.0,-73.4407,-78.1428
209636.7,-704.0,-73.4407,-78.1428
209724.5,-707.0,-73.4434,-78.1422
209808.2,-705.0,-73.4459,-78.1417
209808.2,-705.0,-73.4459,-78.1417
209894.0,-705.0,-73.4486,-78.1411
209894.0,-705.0,-73.4486,-78.1411
209981.3,-704.0,-73.4512,-78.1405
209981.3,-704.0,-73.4512,-78.1405
210067.7,-704.0,-73.4538,-78.14
210067.7,-704.0,-73.4538,-78.14
210153.9,-704.0,-73.4564,-78.1394
210153.9,-704.0,-73.4564,-78.1394
210240.6,-707.0,-73.459,-78.1388
210240.6,-707.0,-73.459,-78.1388
210326.2,-704.0,-73.4616,-78.1383
210412.5,-707.0,-73.4641,-78.1377
210412.5,-707.0,-73.4641,-78.1377
210499.3,-704.0,-73.4667,-78.1371
210586.2,-708.0,-73.4692,-78.1366
210586.2,-708.0,-73.4692,-78.1366
210672.7,-708.0,-73.4717,-78.136
210746.9,-707.0,-73.4739,-78.1355
210824.0,-706.0,-73.4761,-78.135
210824.0,-706.0,-73.4761,-78.135
210900.8,-706.0,-73.4783,-78.1344
210977.4,-709.0,-73.4805,-78.1339
210977.4,-709.0,-73.4805,-78.1339
211054.6,-707.0,-73.4827,-78.1334
211054.6,-707.0,-73.4827,-78.1334
211130.8,-706.0,-73.4849,-78.1329
211130.8,-706.0,-73.4849,-78.1329
211207.0,-706.0,-73.487,-78.1324
211207.0,-706.0,-73.487,-78.1324
211282.3,-702.0,-73.4892,-78.1318
211282.3,-702.0,-73.4892,-78.1318
211358.5,-703.0,-73.4914,-78.1313
211358.5,-703.0,-73.4914,-78.1313
211435.0,-701.0,-73.4936,-78.1308
211509.2,-701.0,-73.4957,-78.1303
211509.2,-701.0,-73.4957,-78.1303
211583.4,-698.0,-73.4978,-78.1298
211662.3,-700.0,-73.4999,-78.1292
211662.3,-700.0,-73.4999,-78.1292
211736.6,-700.0,-73.502,-78.1287
211815.6,-697.0,-73.5042,-78.1282
211895.0,-698.0,-73.5064,-78.1276
211895.0,-698.0,-73.5064,-78.1276
211973.5,-696.0,-73.5086,-78.1271
212052.8,-697.0,-73.5109,-78.1265
212052.8,-697.0,-73.5109,-78.1265
212131.9,-698.0,-73.5131,-78.126
212131.9,-698.0,-73.5131,-78.126
212211.8,-701.0,-73.5152,-78.1254
212211.8,-701.0,-73.5152,-78.1254
212287.6,-700.0,-73.5173,-78.1249
212287.6,-700.0,-73.5173,-78.1249
212365.2,-699.0,-73.5195,-78.1244
212365.2,-699.0,-73.5195,-78.1244
212439.7,-698.0,-73.5215,-78.1238
212439.7,-698.0,-73.5215,-78.1238
212514.0,-699.0,-73.5236,-78.1233
212590.2,-698.0,-73.5257,-78.1228
212590.2,-698.0,-73.5257,-78.1228
212686.1,-699.0,-73.5283,-78.1221
212764.4,-699.0,-73.5304,-78.1216
212841.1,-700.0,-73.5325,-78.121
212841.1,-700.0,-73.5325,-78.121
212917.7,-699.0,-73.5346,-78.1205
212995.9,-699.0,-73.5367,-78.1199
212995.9,-699.0,-73.5367,-78.1199
213074.9,-697.0,-73.5387,-78.1194
213166.6,-694.0,-73.5411,-78.1187
213166.6,-694.0,-73.5411,-78.1187
213245.8,-695.0,-73.5432,-78.1181
213245.8,-695.0,-73.5432,-78.1181
213324.8,-694.0,-73.5453,-78.1176
213324.8,-694.0,-73.5453,-78.1176
213403.9,-698.0,-73.5473,-78.117
213403.9,-698.0,-73.5473,-78.117
213482.8,-698.0,-73.5494,-78.1164
213482.8,-698.0,-73.5494,-78.1164
213561.2,-696.0,-73.5514,-78.1158
213561.2,-696.0,-73.5514,-78.1158
213635.7,-699.0,-73.5533,-78.1153
213713.6,-698.0,-73.5553,-78.1147
213713.6,-698.0,-73.5553,-78.1147
213788.5,-700.0,-73.5572,-78.1142
213865.0,-699.0,-73.5591,-78.1136
213865.0,-699.0,-73.5591,-78.1136
213943.1,-699.0,-73.5611,-78.113
214027.7,-702.0,-73.5631,-78.1124
214105.7,-700.0,-73.565,-78.1118
214105.7,-700.0,-73.565,-78.1118
214185.0,-702.0,-73.567,-78.1112
214263.7,-703.0,-73.569,-78.1107
214263.7,-703.0,-73.569,-78.1107
214344.6,-705.0,-73.571,-78.1101
214344.6,-705.0,-73.571,-78.1101
214424.9,-707.0,-73.573,-78.1095
214424.9,-707.0,-73.573,-78.1095
214505.0,-707.0,-73.575,-78.1089
214505.0,-707.0,-73.575,-78.1089
214586.0,-708.0,-73.5771,-78.1083
214586.0,-708.0,-73.5771,-78.1083
214666.6,-705.0,-73.5792,-78.1077
214666.6,-705.0,-73.5792,-78.1077
214747.5,-702.0,-73.5814,-78.1071
214843.6,-704.0,-73.584,-78.1065
214843.6,-704.0,-73.584,-78.1065
214923.8,-704.0,-73.5862,-78.1059
215016.4,-702.0,-73.5888,-78.1053
215119.9,-703.0,-73.5917,-78.1046
215119.9,-703.0,-73.5917,-78.1046
215201.7,-703.0,-73.594,-78.104
215280.1,-702.0,-73.5964,-78.1035
215280.1,-702.0,-73.5964,-78.1035
215358.7,-702.0,-73.5987,-78.103
215433.9,-701.0,-73.6009,-78.1025
215433.9,-701.0,-73.6009,-78.1025
215512.8,-701.0,-73.6032,-78.1019
215512.8,-701.0,-73.6032,-78.1019
215587.8,-704.0,-73.6054,-78.1014
215587.8,-704.0,-73.6054,-78.1014
215704.6,-703.0,-73.6087,-78.1006
215704.6,-703.0,-73.6087,-78.1006
215785.8,-702.0,-73.6111,-78.1001
215785.8,-702.0,-73.6111,-78.1001
215864.1,-706.0,-73.6133,-78.0996
215864.1,-706.0,-73.6133,-78.0996
215938.6,-706.0,-73.6155,-78.0991
216009.9,-705.0,-73.6175,-78.0986
216009.9,-705.0,-73.6175,-78.0986
216087.7,-707.0,-73.6197,-78.098
216161.9,-706.0,-73.6219,-78.0976
216161.9,-706.0,-73.6219,-78.0976
216241.8,-704.0,-73.6242,-78.097
216319.7,-707.0,-73.6264,-78.0965
216396.7,-700.0,-73.6286,-78.096
216396.7,-700.0,-73.6286,-78.096
216476.3,-693.0,-73.631,-78.0954
216552.8,-694.0,-73.6332,-78.0949
216552.8,-694.0,-73.6332,-78.0949
216632.7,-686.0,-73.6355,-78.0944
216632.7,-686.0,-73.6355,-78.0944
216718.0,-683.0,-73.6381,-78.0938
216718.0,-683.0,-73.6381,-78.0938
216822.2,-679.0,-73.6412,-78.0932
216822.2,-679.0,-73.6412,-78.0932
216907.2,-682.0,-73.6438,-78.0926
216907.2,-682.0,-73.6438,-78.0926
216992.8,-685.0,-73.6464,-78.092
216992.8,-685.0,-73.6464,-78.092
217078.2,-678.0,-73.649,-78.0915
217163.4,-692.0,-73.6517,-78.091
217163.4,-692.0,-73.6517,-78.091
217249.1,-686.0,-73.6544,-78.0904
217333.8,-687.0,-73.6572,-78.0899
217333.8,-687.0,-73.6572,-78.0899
217420.1,-684.0,-73.6599,-78.0894
217506.5,-682.0,-73.6627,-78.0889
217589.2,-684.0,-73.6653,-78.0884
217589.2,-684.0,-73.6653,-78.0884
217676.1,-680.0,-73.6681,-78.0878
217762.3,-680.0,-73.6709,-78.0873
217762.3,-680.0,-73.6709,-78.0873
217848.8,-682.0,-73.6737,-78.0868
217848.8,-682.0,-73.6737,-78.0868
217932.0,-674.0,-73.6764,-78.0863
217932.0,-674.0,-73.6764,-78.0863
218017.6,-679.0,-73.6792,-78.0858
218017.6,-679.0,-73.6792,-78.0858
218100.5,-680.0,-73.6819,-78.0853
218100.5,-680.0,-73.6819,-78.0853
218185.5,-676.0,-73.6846,-78.0848
218185.5,-676.0,-73.6846,-78.0848
218271.2,-668.0,-73.6874,-78.0843
218353.4,-653.0,-73.69,-78.0838
218353.4,-653.0,-73.69,-78.0838
218438.7,-664.0,-73.6928,-78.0833
218523.6,-655.0,-73.6955,-78.0827
218523.6,-655.0,-73.6955,-78.0827
218609.0,-658.0,-73.6982,-78.0822
218691.8,-662.0,-73.7007,-78.0817
218777.3,-659.0,-73.7034,-78.0811
218777.3,-659.0,-73.7034,-78.0811
218863.7,-648.0,-73.706,-78.0806
218950.6,-649.0,-73.7087,-78.08
218950.6,-649.0,-73.7087,-78.08
219034.7,-644.0,-73.7113,-78.0795
219034.7,-644.0,-73.7113,-78.0795
219207.7,-641.0,-73.7165,-78.0784
219207.7,-641.0,-73.7165,-78.0784
219296.5,-649.0,-73.7191,-78.0778
219296.5,-649.0,-73.7191,-78.0778
219385.7,-647.0,-73.7218,-78.0772
219385.7,-647.0,-73.7218,-78.0772
219471.7,-643.0,-73.7244,-78.0766
219471.7,-643.0,-73.7244,-78.0766
219560.8,-643.0,-73.7271,-78.0761
219649.8,-640.0,-73.7298,-78.0755
219649.8,-640.0,-73.7298,-78.0755
219739.5,-643.0,-73.7324,-78.0749
219825.7,-642.0,-73.735,-78.0743
219825.7,-642.0,-73.735,-78.0743
219915.4,-638.0,-73.7376,-78.0737
220004.3,-634.0,-73.7402,-78.0731
220092.3,-631.0,-73.7428,-78.0726
220092.3,-631.0,-73.7428,-78.0726
220178.5,-632.0,-73.7453,-78.072
220279.2,-632.0,-73.7483,-78.0713
220279.2,-632.0,-73.7483,-78.0713
220384.2,-640.0,-73.7514,-78.0706
